num_rows,time
100000.0,0.34112377199926414
200000.0,4.020250914996723
300000.0,7.815052032994572
400000.0,11.39517746999627
600000.0,16.75862757099094
700000.0,20.886480014989502
800000.0,24.88025152499904
900000.0,23.44764311199833
1000000.0,25.738900141004706
1400000.0,39.340785908003454
1800000.0,52.187019492004765
2000000.0,73.3613086789992
